# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 09min 43s
# Temperature:   110.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  9.6769070E-01  1.4143606E+01
  9.6802377E-01  1.4149003E+01
  9.6835685E-01  1.4154404E+01
  9.6868993E-01  1.4159809E+01
  9.6902301E-01  1.4165218E+01
  9.6935609E-01  1.4170631E+01
  9.6968916E-01  1.4176048E+01
  9.7002224E-01  1.4181469E+01
  9.7035532E-01  1.4186894E+01
  9.7068840E-01  1.4192323E+01
  9.7102147E-01  1.4197756E+01
  9.7135455E-01  1.4203194E+01
  9.7168763E-01  1.4208635E+01
  9.7202071E-01  1.4214081E+01
  9.7235378E-01  1.4219530E+01
  9.7268686E-01  1.4224984E+01
  9.7301994E-01  1.4230442E+01
  9.7335302E-01  1.4235904E+01
  9.7368610E-01  1.4241370E+01
  9.7401917E-01  1.4246840E+01
  9.7435225E-01  1.4252315E+01
  9.7468533E-01  1.4257794E+01
  9.7501841E-01  1.4263276E+01
  9.7535148E-01  1.4268763E+01
  9.7568456E-01  1.4274254E+01
  9.7601764E-01  1.4279750E+01
  9.7635072E-01  1.4285249E+01
  9.7668379E-01  1.4290753E+01
  9.7701687E-01  1.4296261E+01
  9.7734995E-01  1.4301773E+01
  9.7768303E-01  1.4307290E+01
  9.7801611E-01  1.4312810E+01
  9.7834918E-01  1.4318335E+01
  9.7868226E-01  1.4323864E+01
  9.7901534E-01  1.4329397E+01
  9.7934842E-01  1.4334935E+01
  9.7968149E-01  1.4340477E+01
  9.8001457E-01  1.4346023E+01
  9.8034765E-01  1.4351574E+01
  9.8068073E-01  1.4357128E+01
  9.8101380E-01  1.4362687E+01
  9.8134688E-01  1.4368251E+01
  9.8167996E-01  1.4373818E+01
  9.8201304E-01  1.4379390E+01
  9.8234612E-01  1.4384967E+01
  9.8267919E-01  1.4390547E+01
  9.8301227E-01  1.4396132E+01
  9.8334535E-01  1.4401722E+01
  9.8367843E-01  1.4407315E+01
  9.8401150E-01  1.4412913E+01
  9.8434458E-01  1.4418516E+01
  9.8467766E-01  1.4424123E+01
  9.8501074E-01  1.4429734E+01
  9.8534381E-01  1.4435349E+01
  9.8567689E-01  1.4440969E+01
  9.8600997E-01  1.4446594E+01
  9.8634305E-01  1.4452223E+01
  9.8667613E-01  1.4457856E+01
  9.8700920E-01  1.4463494E+01
  9.8734228E-01  1.4469136E+01
  9.8767536E-01  1.4474782E+01
  9.8800844E-01  1.4480433E+01
  9.8834151E-01  1.4486089E+01
  9.8867459E-01  1.4491749E+01
  9.8900767E-01  1.4497414E+01
  9.8934075E-01  1.4503083E+01
  9.8967382E-01  1.4508756E+01
  9.9000690E-01  1.4514434E+01
  9.9033998E-01  1.4520117E+01
  9.9067306E-01  1.4525804E+01
  9.9100614E-01  1.4531495E+01
  9.9133921E-01  1.4537191E+01
  9.9167229E-01  1.4542892E+01
  9.9200537E-01  1.4548597E+01
  9.9233845E-01  1.4554307E+01
  9.9267152E-01  1.4560021E+01
  9.9300460E-01  1.4565740E+01
  9.9333768E-01  1.4571464E+01
  9.9367076E-01  1.4577192E+01
  9.9400383E-01  1.4582924E+01
  9.9433691E-01  1.4588662E+01
  9.9466999E-01  1.4594404E+01
  9.9500307E-01  1.4600150E+01
  9.9533615E-01  1.4605902E+01
  9.9566922E-01  1.4611657E+01
  9.9600230E-01  1.4617418E+01
  9.9633538E-01  1.4623183E+01
  9.9666846E-01  1.4628953E+01
  9.9700153E-01  1.4634727E+01
  9.9733461E-01  1.4640507E+01
  9.9766769E-01  1.4646291E+01
  9.9800077E-01  1.4652079E+01
  9.9833384E-01  1.4657873E+01
  9.9866692E-01  1.4663671E+01
