# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 48min 42s
# Temperature:   115.00 K
# Species 1: N2    
# Species 2: CH4   
#
# yN2 (vap)      P (bar)      
  9.9081284E-01  1.8653932E+01
  9.9090225E-01  1.8661436E+01
  9.9099177E-01  1.8668946E+01
  9.9108138E-01  1.8676462E+01
  9.9117110E-01  1.8683985E+01
  9.9126091E-01  1.8691515E+01
  9.9135083E-01  1.8699051E+01
  9.9144085E-01  1.8706594E+01
  9.9153098E-01  1.8714143E+01
  9.9162121E-01  1.8721699E+01
  9.9171153E-01  1.8729262E+01
  9.9180197E-01  1.8736831E+01
  9.9189250E-01  1.8744407E+01
  9.9198314E-01  1.8751989E+01
  9.9207389E-01  1.8759579E+01
  9.9216474E-01  1.8767174E+01
  9.9225569E-01  1.8774777E+01
  9.9234675E-01  1.8782386E+01
  9.9243791E-01  1.8790002E+01
  9.9252918E-01  1.8797625E+01
  9.9262056E-01  1.8805255E+01
  9.9271204E-01  1.8812891E+01
  9.9280362E-01  1.8820534E+01
  9.9289532E-01  1.8828184E+01
  9.9298712E-01  1.8835841E+01
  9.9307903E-01  1.8843504E+01
  9.9317105E-01  1.8851174E+01
  9.9326317E-01  1.8858852E+01
  9.9335540E-01  1.8866536E+01
  9.9344774E-01  1.8874227E+01
  9.9354020E-01  1.8881925E+01
  9.9363275E-01  1.8889630E+01
  9.9372542E-01  1.8897341E+01
  9.9381820E-01  1.8905060E+01
  9.9391109E-01  1.8912786E+01
  9.9400409E-01  1.8920519E+01
  9.9409720E-01  1.8928258E+01
  9.9419042E-01  1.8936005E+01
  9.9428376E-01  1.8943759E+01
  9.9437720E-01  1.8951520E+01
  9.9447076E-01  1.8959287E+01
  9.9456443E-01  1.8967062E+01
  9.9465821E-01  1.8974844E+01
  9.9475210E-01  1.8982634E+01
  9.9484611E-01  1.8990430E+01
  9.9494023E-01  1.8998233E+01
  9.9503447E-01  1.9006044E+01
  9.9512882E-01  1.9013862E+01
  9.9522328E-01  1.9021687E+01
  9.9531786E-01  1.9029519E+01
  9.9541256E-01  1.9037358E+01
  9.9550737E-01  1.9045205E+01
  9.9560229E-01  1.9053059E+01
  9.9569734E-01  1.9060920E+01
  9.9579250E-01  1.9068788E+01
  9.9588777E-01  1.9076664E+01
  9.9598317E-01  1.9084547E+01
  9.9607868E-01  1.9092438E+01
  9.9617431E-01  1.9100335E+01
  9.9627006E-01  1.9108241E+01
  9.9636592E-01  1.9116153E+01
  9.9646191E-01  1.9124073E+01
  9.9655802E-01  1.9132001E+01
  9.9665424E-01  1.9139935E+01
  9.9675059E-01  1.9147878E+01
  9.9684705E-01  1.9155827E+01
  9.9694364E-01  1.9163785E+01
  9.9704035E-01  1.9171749E+01
  9.9713718E-01  1.9179722E+01
  9.9723413E-01  1.9187702E+01
  9.9733120E-01  1.9195689E+01
  9.9742840E-01  1.9203684E+01
  9.9752572E-01  1.9211687E+01
  9.9762316E-01  1.9219697E+01
  9.9772073E-01  1.9227715E+01
  9.9781842E-01  1.9235740E+01
  9.9791623E-01  1.9243773E+01
  9.9801417E-01  1.9251814E+01
  9.9811224E-01  1.9259863E+01
  9.9821043E-01  1.9267919E+01
  9.9830874E-01  1.9275983E+01
  9.9840718E-01  1.9284055E+01
  9.9850575E-01  1.9292134E+01
  9.9860445E-01  1.9300222E+01
  9.9870328E-01  1.9308317E+01
  9.9880223E-01  1.9316420E+01
  9.9890131E-01  1.9324531E+01
  9.9900052E-01  1.9332649E+01
  9.9909985E-01  1.9340776E+01
  9.9919932E-01  1.9348910E+01
  9.9929892E-01  1.9357053E+01
  9.9939865E-01  1.9365203E+01
  9.9949850E-01  1.9373362E+01
  9.9959849E-01  1.9381528E+01
